-0.003501,-0.350893,0.006656,-0.936385,-0.323295,0.668557,0.371982
-0.003455,-0.350934,0.006593,-0.936371,-0.323294,0.668555,0.371983
-0.003575,-0.35096,0.006558,-0.936361,-0.323296,0.668557,0.37198
-0.003486,-0.350936,0.006577,-0.93637,-0.323299,0.668555,0.371974
-0.003502,-0.350905,0.006553,-0.936381,-0.323307,0.66856,0.371972
-0.003555,-0.350962,0.006672,-0.936359,-0.323312,0.668554,0.37197
-0.00353,-0.350872,0.006546,-0.936394,-0.323317,0.668553,0.371968
-0.003455,-0.351024,0.006572,-0.936337,-0.32332,0.668554,0.37197
-0.003513,-0.350919,0.00646,-0.936377,-0.323324,0.668552,0.371972
-0.003522,-0.350862,0.006629,-0.936397,-0.32333,0.668556,0.371972
-0.003546,-0.350906,0.006531,-0.936381,-0.323331,0.668548,0.371978
-0.003541,-0.350961,0.006546,-0.936361,-0.323326,0.668543,0.371985
-0.003536,-0.350949,0.006618,-0.936365,-0.323326,0.668544,0.371984
-0.003505,-0.350936,0.006531,-0.93637,-0.323329,0.668546,0.371989
-0.003563,-0.350973,0.006532,-0.936356,-0.32333,0.668543,0.371989
-0.003555,-0.350964,0.006474,-0.93636,-0.323332,0.668543,0.371987
-0.003539,-0.350961,0.006589,-0.93636,-0.323327,0.668545,0.371985
-0.003543,-0.350987,0.006557,-0.936351,-0.323323,0.668548,0.371985
-0.003511,-0.350936,0.006488,-0.93637,-0.323321,0.668549,0.371984
-0.003514,-0.350862,0.006474,-0.936398,-0.323318,0.668548,0.37198
-0.003472,-0.350917,0.006471,-0.936378,-0.323315,0.668553,0.371977
-0.003431,-0.350907,0.006561,-0.936381,-0.323311,0.668557,0.371977
-0.003432,-0.350892,0.00662,-0.936386,-0.323312,0.668556,0.371977
-0.0036,-0.350946,0.006602,-0.936366,-0.323312,0.668554,0.371977
-0.003566,-0.350918,0.006687,-0.936375,-0.323334,0.668548,0.371962
-0.003511,-0.350847,0.006542,-0.936403,-0.323351,0.668547,0.371947
-0.00354,-0.350836,0.006613,-0.936407,-0.323354,0.668559,0.371951
-0.003495,-0.350835,0.006685,-0.936407,-0.323338,0.668567,0.37197
-0.003459,-0.350923,0.006749,-0.936374,-0.323324,0.668578,0.371983
-0.00352,-0.350858,0.006619,-0.936399,-0.323312,0.668569,0.371998
-0.003568,-0.350852,0.006564,-0.936401,-0.323313,0.66855,0.372007
-0.003444,-0.350802,0.006726,-0.936419,-0.32332,0.66855,0.371997
-0.003451,-0.350829,0.006536,-0.93641,-0.323319,0.668556,0.371986
-0.003393,-0.350843,0.0066,-0.936405,-0.323309,0.668572,0.371978
-0.003418,-0.350844,0.006687,-0.936404,-0.323307,0.668588,0.371968
-0.003374,-0.350808,0.006665,-0.936418,-0.323312,0.668573,0.371952
-0.003412,-0.350864,0.006567,-0.936397,-0.323307,0.668571,0.371942
-0.003375,-0.350888,0.006885,-0.936386,-0.323306,0.66861,0.371919
-0.003484,-0.350731,0.006776,-0.936445,-0.323314,0.668628,0.371897
-0.003324,-0.350781,0.006705,-0.936428,-0.323314,0.668606,0.371889
-0.003312,-0.350823,0.00669,-0.936412,-0.323313,0.668599,0.371888
-0.003232,-0.350791,0.006706,-0.936424,-0.323321,0.668606,0.371878
-0.003386,-0.350783,0.006699,-0.936427,-0.323329,0.668608,0.371866
-0.003352,-0.350799,0.006616,-0.936422,-0.323338,0.668603,0.371866
-0.003274,-0.350741,0.006729,-0.936442,-0.323341,0.668592,0.371871
-0.003272,-0.350793,0.006621,-0.936424,-0.323336,0.66859,0.371888
-0.003379,-0.350891,0.006687,-0.936387,-0.323323,0.668585,0.37191
-0.003329,-0.350819,0.006526,-0.936415,-0.323309,0.668569,0.371941
-0.003368,-0.350838,0.006462,-0.936408,-0.323305,0.66856,0.371962
-0.003428,-0.35082,0.006484,-0.936414,-0.323309,0.668563,0.371964
-0.003389,-0.350824,0.006581,-0.936412,-0.323314,0.668565,0.371962
-0.003326,-0.350838,0.006594,-0.936407,-0.323324,0.668563,0.371954
-0.003469,-0.350847,0.006713,-0.936402,-0.323332,0.668561,0.37194
-0.003402,-0.350771,0.006515,-0.936433,-0.32334,0.668559,0.371935
-0.00345,-0.350797,0.006554,-0.936422,-0.323343,0.668548,0.371924
-0.003396,-0.350873,0.0067,-0.936393,-0.323348,0.668557,0.371911
-0.003443,-0.350844,0.006688,-0.936404,-0.323342,0.668561,0.371906
-0.003304,-0.35082,0.006592,-0.936414,-0.32333,0.668561,0.371912
-0.003316,-0.35082,0.006524,-0.936414,-0.323321,0.66857,0.371911
-0.003441,-0.350866,0.006694,-0.936395,-0.323313,0.668573,0.371909
-0.003457,-0.350884,0.006827,-0.936387,-0.32331,0.668572,0.371907
-0.003313,-0.350792,0.006692,-0.936424,-0.323313,0.668573,0.371906
-0.003391,-0.350818,0.00677,-0.936413,-0.323313,0.668567,0.371909
-0.003344,-0.350775,0.00659,-0.936431,-0.323311,0.668565,0.371917
-0.003361,-0.350838,0.006544,-0.936407,-0.323303,0.66856,0.371932
-0.003412,-0.350883,0.006567,-0.93639,-0.323299,0.668553,0.371948
-0.003345,-0.350857,0.006637,-0.9364,-0.323296,0.668546,0.371959
-0.003508,-0.350901,0.00653,-0.936383,-0.323295,0.668541,0.371966
-0.003578,-0.350876,0.00661,-0.936392,-0.323302,0.668536,0.371973
-0.003455,-0.350856,0.0065,-0.936401,-0.32331,0.668536,0.371965
-0.003483,-0.35082,0.006556,-0.936414,-0.323322,0.668532,0.371951
-0.003394,-0.350857,0.006522,-0.9364,-0.323334,0.668536,0.371936
-0.00327,-0.350835,0.006551,-0.936409,-0.323335,0.668559,0.371929
-0.003484,-0.350858,0.00671,-0.936398,-0.323334,0.668551,0.371929
-0.003517,-0.350891,0.006575,-0.936387,-0.323328,0.668521,0.37193
-0.003439,-0.350898,0.006528,-0.936385,-0.323326,0.668523,0.371931
-0.003407,-0.350847,0.006637,-0.936403,-0.323313,0.66855,0.37194
-0.00353,-0.350951,0.006605,-0.936364,-0.323304,0.668541,0.371955
-0.003582,-0.350949,0.006499,-0.936365,-0.323307,0.668516,0.371956
-0.00347,-0.350905,0.006534,-0.936382,-0.323312,0.668523,0.37195
-0.003455,-0.350858,0.006515,-0.9364,-0.323311,0.668543,0.371951
-0.003388,-0.35089,0.006596,-0.936387,-0.323317,0.66854,0.371946
-0.003737,-0.35076,0.006544,-0.936435,-0.323333,0.668466,0.371936
-0.004109,-0.350736,0.006341,-0.936444,-0.323368,0.668339,0.371905
-0.004836,-0.350498,0.005958,-0.936532,-0.323429,0.668171,0.371851
-0.004811,-0.350318,0.005623,-0.936602,-0.323505,0.667946,0.371771
-0.004928,-0.35024,0.005433,-0.936631,-0.323505,0.667892,0.371781
-0.004998,-0.350345,0.005636,-0.93659,-0.323452,0.668,0.371828
-0.004747,-0.350297,0.005533,-0.93661,-0.323457,0.668014,0.371836
-0.004717,-0.350364,0.005498,-0.936586,-0.32346,0.66801,0.37184
-0.00474,-0.350377,0.005739,-0.936579,-0.323451,0.668034,0.371855
-0.004799,-0.350351,0.005723,-0.936589,-0.323489,0.668025,0.371818
-0.004767,-0.350306,0.005795,-0.936605,-0.323526,0.668043,0.371782
-0.004741,-0.350314,0.0059,-0.936602,-0.323537,0.668108,0.371773
-0.004736,-0.350439,0.005992,-0.936554,-0.323518,0.668133,0.371799
-0.004754,-0.350437,0.005918,-0.936556,-0.323512,0.668103,0.371813
-0.004803,-0.350466,0.005937,-0.936544,-0.323531,0.668068,0.371811
-0.004949,-0.350367,0.005852,-0.936581,-0.323555,0.66806,0.371803
-0.004889,-0.350406,0.006009,-0.936566,-0.32355,0.668081,0.371815
-0.004986,-0.350417,0.005884,-0.936562,-0.323535,0.668112,0.371839
-0.004882,-0.350432,0.005981,-0.936556,-0.323528,0.668148,0.37185
-0.00477,-0.350517,0.005938,-0.936526,-0.323517,0.66816,0.371864
-0.004979,-0.350493,0.005927,-0.936533,-0.323502,0.66813,0.371886
-0.00495,-0.35065,0.005838,-0.936475,-0.323499,0.668101,0.371892
-0.0048,-0.350495,0.005934,-0.936534,-0.323511,0.66812,0.371873
-0.004907,-0.350496,0.005992,-0.936532,-0.323507,0.668153,0.371868
-0.004904,-0.350531,0.006014,-0.936519,-0.3235,0.668161,0.371864
-0.004953,-0.350568,0.006057,-0.936504,-0.323495,0.668172,0.371859
-0.00486,-0.350508,0.006075,-0.936528,-0.323499,0.668195,0.371852
-0.004789,-0.350504,0.006138,-0.936529,-0.323498,0.668225,0.371846
-0.00474,-0.350575,0.006095,-0.936503,-0.323486,0.66826,0.371853
-0.004556,-0.350647,0.00624,-0.936476,-0.32346,0.668304,0.371876
-0.004451,-0.350738,0.006379,-0.936441,-0.323431,0.668342,0.371908
-0.004373,-0.350764,0.006449,-0.936431,-0.323419,0.668362,0.371922
-0.004185,-0.350675,0.006489,-0.936465,-0.323426,0.668354,0.371925
-0.004341,-0.35063,0.006387,-0.936482,-0.323434,0.668335,0.37192
-0.004422,-0.35058,0.006446,-0.9365,-0.323426,0.668331,0.371929
-0.004178,-0.350565,0.0064,-0.936507,-0.32342,0.668345,0.37194
-0.004143,-0.350535,0.006511,-0.936518,-0.323422,0.668345,0.371932
-0.004228,-0.350503,0.006337,-0.936531,-0.32343,0.668321,0.371924
-0.004302,-0.350383,0.006255,-0.936576,-0.323437,0.668294,0.371921
-0.004382,-0.350375,0.006117,-0.936579,-0.323447,0.668285,0.371911
-0.004334,-0.350384,0.00614,-0.936576,-0.323451,0.668291,0.371898
-0.004342,-0.350362,0.006189,-0.936584,-0.323447,0.668288,0.371894
-0.004215,-0.35047,0.006335,-0.936543,-0.323438,0.668297,0.371897
-0.004424,-0.350413,0.006249,-0.936564,-0.323445,0.668297,0.371885
-0.00433,-0.350375,0.006166,-0.936579,-0.323454,0.668294,0.371876
-0.004388,-0.350343,0.006233,-0.93659,-0.323452,0.668292,0.371874
-0.004146,-0.350467,0.006291,-0.936545,-0.323444,0.668304,0.371878
-0.004148,-0.350507,0.006353,-0.936529,-0.323441,0.668325,0.371884
-0.004111,-0.350619,0.006373,-0.936488,-0.323435,0.668335,0.371888
-0.003978,-0.350542,0.006408,-0.936517,-0.323431,0.668332,0.371903
-0.004277,-0.350509,0.006365,-0.936528,-0.323434,0.668315,0.371913
-0.004144,-0.350521,0.006335,-0.936524,-0.323438,0.66831,0.371917
-0.004121,-0.350563,0.006372,-0.936509,-0.32344,0.668317,0.37192
-0.004267,-0.350515,0.006225,-0.936527,-0.32343,0.66832,0.371929
-0.004015,-0.350564,0.006425,-0.936508,-0.323429,0.668323,0.371941
-0.004192,-0.35051,0.006302,-0.936528,-0.323432,0.668313,0.371933
-0.00424,-0.350538,0.006321,-0.936518,-0.323439,0.668309,0.371927
-0.004076,-0.350506,0.006371,-0.93653,-0.323441,0.668318,0.37192
-0.004143,-0.350545,0.006365,-0.936515,-0.32344,0.668327,0.371912
-0.004176,-0.35054,0.006313,-0.936517,-0.323439,0.668329,0.371907
-0.004166,-0.350537,0.006388,-0.936518,-0.323434,0.668326,0.371903
-0.00416,-0.350554,0.006379,-0.936512,-0.323432,0.668328,0.371896
-0.004069,-0.350524,0.006257,-0.936524,-0.323435,0.668329,0.371888
-0.004112,-0.350513,0.006373,-0.936527,-0.323434,0.668331,0.371882
-0.004004,-0.350571,0.006435,-0.936506,-0.323431,0.668337,0.371888
-0.004101,-0.350587,0.006386,-0.936499,-0.323428,0.668331,0.371888
-0.004157,-0.350562,0.006369,-0.936509,-0.32343,0.668333,0.371887
-0.004166,-0.350526,0.006303,-0.936522,-0.323432,0.668327,0.371889
-0.004155,-0.350542,0.006343,-0.936517,-0.32343,0.668321,0.371897
-0.003957,-0.350527,0.006459,-0.936522,-0.32343,0.668323,0.371908
-0.004187,-0.350553,0.006374,-0.936512,-0.323431,0.668319,0.371915
-0.004171,-0.350594,0.00633,-0.936497,-0.323431,0.668319,0.371925
-0.004194,-0.350573,0.006287,-0.936505,-0.323433,0.668311,0.371927
-0.004229,-0.350489,0.006284,-0.936536,-0.323438,0.668308,0.371928
-0.004104,-0.350537,0.006313,-0.936519,-0.32344,0.668314,0.371925
-0.004231,-0.350525,0.006309,-0.936522,-0.32344,0.668319,0.371919
-0.00411,-0.350522,0.006284,-0.936524,-0.323443,0.668322,0.371912
-0.004029,-0.35054,0.006441,-0.936517,-0.323444,0.668328,0.371906
-0.004176,-0.35051,0.006284,-0.936529,-0.32345,0.668325,0.371896
-0.004068,-0.350539,0.006325,-0.936518,-0.323448,0.668328,0.371885
-0.00416,-0.350586,0.006295,-0.9365,-0.323439,0.668331,0.371884
-0.004099,-0.350518,0.006321,-0.936526,-0.323431,0.668338,0.371883
-0.004063,-0.350525,0.006264,-0.936524,-0.323432,0.668334,0.371882
-0.004094,-0.35054,0.006283,-0.936518,-0.323427,0.668337,0.371878
-0.004146,-0.350509,0.006283,-0.936529,-0.323424,0.668338,0.371875
-0.004111,-0.350549,0.006466,-0.936513,-0.32342,0.668336,0.371877
-0.004088,-0.350585,0.006356,-0.9365,-0.323424,0.668331,0.371884
-0.003992,-0.350586,0.00645,-0.9365,-0.323429,0.668331,0.371885
-0.00412,-0.350489,0.006369,-0.936536,-0.323427,0.668332,0.371883
-0.004129,-0.350493,0.006262,-0.936535,-0.323427,0.668333,0.37189
-0.00409,-0.35052,0.006317,-0.936525,-0.323432,0.668328,0.371896
-0.004086,-0.350528,0.006319,-0.936522,-0.323438,0.668316,0.371906
-0.004139,-0.350478,0.006337,-0.93654,-0.323436,0.668318,0.371908
-0.004142,-0.350454,0.006201,-0.93655,-0.323438,0.668325,0.371908
-0.004126,-0.350533,0.006378,-0.93652,-0.323443,0.668328,0.371905
-0.004128,-0.350529,0.006384,-0.936521,-0.323452,0.668322,0.371902
-0.004059,-0.350514,0.006344,-0.936527,-0.32345,0.668322,0.371899
-0.00417,-0.350518,0.006374,-0.936525,-0.323447,0.668328,0.371892
-0.004093,-0.350562,0.006324,-0.936509,-0.323448,0.668335,0.371887
-0.004024,-0.350549,0.006367,-0.936514,-0.32345,0.668334,0.371885
-0.004051,-0.350476,0.006396,-0.936541,-0.323442,0.668331,0.371884
-0.004098,-0.350476,0.006317,-0.936541,-0.32343,0.668336,0.371886
-0.003985,-0.350514,0.00642,-0.936527,-0.323426,0.668346,0.371886
-0.004149,-0.350524,0.006377,-0.936523,-0.323427,0.668339,0.371885
-0.003997,-0.35048,0.00637,-0.93654,-0.323427,0.668334,0.371882
-0.003943,-0.350516,0.006514,-0.936526,-0.323424,0.668341,0.37188
-0.003972,-0.350545,0.006508,-0.936515,-0.323421,0.668348,0.37188
-0.004013,-0.350471,0.006313,-0.936544,-0.323425,0.668341,0.371882
-0.003922,-0.350558,0.00648,-0.93651,-0.323432,0.668335,0.371885
-0.003982,-0.35055,0.006494,-0.936513,-0.323434,0.668336,0.371881
-0.004004,-0.350545,0.006338,-0.936516,-0.323431,0.668339,0.371885
-0.003946,-0.350541,0.006414,-0.936517,-0.323436,0.668344,0.371887
-0.00387,-0.350505,0.006402,-0.936531,-0.323444,0.668335,0.371891
-0.003942,-0.350499,0.006397,-0.936533,-0.323448,0.668333,0.371889
-0.004135,-0.350457,0.006312,-0.936548,-0.323448,0.668335,0.371883
-0.004102,-0.350496,0.006361,-0.936534,-0.323448,0.668339,0.37188
-0.004063,-0.350477,0.006343,-0.936541,-0.323447,0.668333,0.371887
-0.00418,-0.350465,0.006258,-0.936546,-0.323443,0.668325,0.371891
-0.003962,-0.350568,0.006425,-0.936507,-0.323435,0.668337,0.371896
-0.003997,-0.350467,0.006373,-0.936545,-0.323424,0.668338,0.3719
-0.003968,-0.350554,0.006487,-0.936512,-0.323425,0.668334,0.371905
-0.003971,-0.350591,0.006436,-0.936498,-0.323427,0.66833,0.371905
-0.004113,-0.350541,0.006286,-0.936517,-0.323423,0.668327,0.371904
-0.00407,-0.350537,0.006383,-0.936518,-0.323421,0.668336,0.371899
-0.004191,-0.35053,0.006255,-0.936521,-0.323424,0.668333,0.371898
-0.004156,-0.350533,0.006358,-0.93652,-0.32343,0.668327,0.371901
-0.004113,-0.350503,0.006389,-0.936531,-0.323429,0.668325,0.371902
-0.004141,-0.350484,0.006357,-0.936538,-0.323425,0.668328,0.371903
-0.003927,-0.350571,0.006468,-0.936505,-0.323426,0.668338,0.371905
-0.00406,-0.350546,0.006306,-0.936516,-0.323433,0.668331,0.371905
-0.003879,-0.350526,0.006416,-0.936523,-0.323435,0.668333,0.371908
-0.004073,-0.350593,0.006388,-0.936497,-0.323434,0.668331,0.371898
-0.003963,-0.350532,0.006451,-0.93652,-0.323435,0.668338,0.371899
-0.004053,-0.350543,0.006404,-0.936516,-0.323438,0.668336,0.371902
-0.004086,-0.350497,0.006409,-0.936533,-0.323442,0.668333,0.371897
-0.004066,-0.350546,0.006406,-0.936515,-0.323435,0.668334,0.371901
-0.004091,-0.35053,0.006393,-0.936521,-0.32343,0.668339,0.371899
-0.003979,-0.350545,0.006348,-0.936516,-0.323429,0.668343,0.371904
-0.004025,-0.350516,0.006263,-0.936527,-0.323434,0.668336,0.371899
-0.003881,-0.350517,0.006451,-0.936526,-0.323432,0.66834,0.371897
-0.004067,-0.350487,0.00634,-0.936537,-0.323429,0.66834,0.371889
-0.004001,-0.350583,0.006439,-0.936501,-0.323431,0.668344,0.371886
-0.00401,-0.350553,0.006326,-0.936513,-0.323434,0.668345,0.371889
-0.003928,-0.350572,0.006392,-0.936506,-0.32343,0.66834,0.371897
-0.003832,-0.350556,0.006482,-0.936511,-0.32342,0.66834,0.3719
-0.004019,-0.350538,0.006297,-0.936519,-0.323418,0.668341,0.371904
-0.004007,-0.350533,0.00634,-0.93652,-0.32342,0.668339,0.371911
-0.00403,-0.350554,0.006364,-0.936512,-0.323422,0.668334,0.371915
-0.003978,-0.350603,0.006435,-0.936494,-0.32342,0.668334,0.371916
-0.004067,-0.350513,0.006251,-0.936528,-0.323423,0.668334,0.371914
-0.004013,-0.350498,0.006314,-0.936534,-0.323433,0.668336,0.371915
-0.004044,-0.350589,0.006359,-0.936499,-0.32344,0.66833,0.371911
-0.004027,-0.350528,0.006306,-0.936522,-0.323438,0.668329,0.371907
-0.00405,-0.350478,0.006307,-0.936541,-0.323434,0.668333,0.371905
-0.003846,-0.350572,0.00643,-0.936506,-0.323435,0.668343,0.371907
-0.003983,-0.350521,0.006322,-0.936525,-0.323435,0.668337,0.371911
-0.004015,-0.350556,0.006305,-0.936512,-0.32343,0.668334,0.371906
-0.003897,-0.350562,0.006369,-0.93651,-0.323425,0.668343,0.371905
-0.00405,-0.350555,0.006364,-0.936512,-0.323422,0.668344,0.371906
-0.003909,-0.350584,0.00641,-0.936501,-0.323423,0.668343,0.371906
-0.003961,-0.350556,0.006344,-0.936512,-0.323422,0.668337,0.371903
-0.003914,-0.350583,0.006337,-0.936502,-0.323419,0.668342,0.371902
-0.004019,-0.350562,0.006301,-0.93651,-0.323424,0.668342,0.371898
-0.003876,-0.350515,0.006382,-0.936528,-0.323428,0.668351,0.371902
-0.003982,-0.350542,0.006394,-0.936517,-0.32343,0.66834,0.371901
-0.003812,-0.350519,0.006445,-0.936526,-0.323424,0.668342,0.371904
-0.003824,-0.350548,0.006463,-0.936515,-0.323424,0.668342,0.371906
-0.003929,-0.350483,0.00642,-0.936539,-0.323427,0.668344,0.37191
-0.0039,-0.350557,0.006422,-0.936511,-0.32343,0.668339,0.371919
-0.00399,-0.35054,0.006324,-0.936518,-0.323426,0.668331,0.371919
-0.004037,-0.350581,0.006251,-0.936503,-0.323423,0.668334,0.371919
-0.003953,-0.350602,0.006342,-0.936495,-0.323423,0.668338,0.37192
-0.003847,-0.35051,0.006402,-0.936529,-0.32343,0.668341,0.371919
-0.003897,-0.350548,0.006427,-0.936515,-0.32343,0.668333,0.371916
-0.004021,-0.350583,0.006338,-0.936502,-0.323426,0.668338,0.371915
-0.004019,-0.350565,0.006288,-0.936509,-0.323426,0.66834,0.371912
-0.004002,-0.350534,0.006296,-0.93652,-0.323426,0.66834,0.371917
-0.003959,-0.350558,0.006249,-0.936512,-0.323424,0.668338,0.371918
-0.00385,-0.350519,0.006386,-0.936526,-0.323416,0.668341,0.37192
-0.003833,-0.350587,0.006428,-0.9365,-0.323417,0.668346,0.371919
-0.003814,-0.350611,0.006408,-0.936492,-0.323424,0.66835,0.371917
-0.003902,-0.350513,0.00634,-0.936528,-0.323427,0.668346,0.371915
-0.003849,-0.35056,0.006388,-0.936511,-0.323422,0.668343,0.371916
-0.003946,-0.350559,0.006278,-0.936512,-0.323419,0.668338,0.371916
-0.004047,-0.350546,0.006322,-0.936516,-0.323421,0.66834,0.371915
-0.004015,-0.350572,0.006306,-0.936506,-0.323422,0.668342,0.371921
-0.003975,-0.350624,0.006263,-0.936487,-0.323418,0.668335,0.371926
-0.003997,-0.350551,0.006289,-0.936514,-0.323412,0.668331,0.371928
-0.003961,-0.35055,0.006314,-0.936514,-0.323412,0.668334,0.371935
-0.004004,-0.350591,0.006356,-0.936499,-0.323415,0.668332,0.371937
-0.003932,-0.350563,0.006337,-0.93651,-0.323414,0.668331,0.371938
-0.00401,-0.350589,0.006413,-0.936499,-0.323416,0.668334,0.371934
-0.004015,-0.350525,0.006305,-0.936524,-0.323416,0.668334,0.371933
-0.003861,-0.350598,0.006399,-0.936496,-0.323418,0.66834,0.371936
-0.003874,-0.350622,0.006416,-0.936487,-0.323417,0.668333,0.371933
-0.004005,-0.350601,0.006353,-0.936495,-0.323415,0.668334,0.371926
-0.004032,-0.350553,0.006375,-0.936513,-0.323411,0.668338,0.371926
-0.004032,-0.35052,0.006339,-0.936525,-0.323415,0.66834,0.371924
-0.003856,-0.350628,0.006391,-0.936485,-0.323414,0.668344,0.371927
-0.003826,-0.350549,0.006417,-0.936515,-0.323416,0.668342,0.371922
-0.003826,-0.350617,0.006437,-0.936489,-0.323414,0.668343,0.371918
-0.003882,-0.350573,0.006395,-0.936505,-0.323419,0.668344,0.371912
-0.003739,-0.350577,0.006407,-0.936505,-0.323423,0.668351,0.371913
-0.003915,-0.350523,0.006276,-0.936525,-0.323423,0.668348,0.37191
-0.003968,-0.350525,0.006377,-0.936523,-0.323418,0.668345,0.371912
-0.003798,-0.3506,0.006379,-0.936496,-0.32342,0.668349,0.371914
-0.003865,-0.350582,0.006311,-0.936503,-0.32342,0.668345,0.371913
-0.003899,-0.350532,0.00638,-0.936521,-0.323422,0.668347,0.371912
-0.003986,-0.350542,0.006343,-0.936517,-0.323421,0.668343,0.371911
-0.003962,-0.350592,0.006377,-0.936498,-0.323421,0.668345,0.371911
-0.00381,-0.350532,0.006449,-0.936521,-0.323425,0.668349,0.371911
-0.004017,-0.350503,0.006309,-0.936532,-0.323427,0.668341,0.371911
-0.003915,-0.350556,0.006296,-0.936512,-0.323423,0.668341,0.371911
-0.004038,-0.350566,0.006325,-0.936508,-0.323421,0.668341,0.371911
-0.003878,-0.35055,0.00646,-0.936514,-0.32342,0.668349,0.371918
-0.00377,-0.350563,0.006395,-0.93651,-0.32342,0.668349,0.371919
-0.003942,-0.350502,0.006327,-0.936532,-0.323417,0.668341,0.371919
-0.003893,-0.350553,0.006314,-0.936514,-0.323413,0.668342,0.371917
-0.003801,-0.350532,0.006458,-0.936521,-0.323415,0.668347,0.371917
-0.003912,-0.350528,0.006346,-0.936523,-0.323419,0.668346,0.371914
-0.003773,-0.350559,0.006479,-0.936511,-0.323419,0.668347,0.371915
-0.003856,-0.350634,0.006565,-0.936482,-0.323417,0.668346,0.371916
-0.003809,-0.350588,0.006424,-0.9365,-0.323416,0.668348,0.371915
-0.003741,-0.350543,0.006524,-0.936517,-0.323418,0.668349,0.371913
-0.003798,-0.350547,0.006467,-0.936515,-0.323424,0.668348,0.371912
-0.003909,-0.350514,0.006351,-0.936528,-0.323421,0.668344,0.371906
-0.004013,-0.350573,0.006356,-0.936505,-0.32342,0.668344,0.371905
-0.003997,-0.350556,0.006332,-0.936512,-0.323423,0.668343,0.371906
-0.003756,-0.350554,0.006456,-0.936513,-0.323423,0.668348,0.371909
-0.00394,-0.350546,0.00633,-0.936516,-0.323423,0.668346,0.371906
-0.003822,-0.350625,0.006511,-0.936485,-0.323418,0.66835,0.371909
-0.003974,-0.350577,0.00631,-0.936504,-0.323419,0.668346,0.371909
-0.003947,-0.350582,0.006284,-0.936503,-0.323421,0.668346,0.371908
-0.003788,-0.350582,0.00644,-0.936502,-0.323423,0.668351,0.371907
-0.003994,-0.35055,0.006321,-0.936514,-0.323423,0.66835,0.371899
-0.003801,-0.350581,0.006508,-0.936502,-0.323421,0.668352,0.371899
-0.00393,-0.350545,0.006323,-0.936516,-0.323425,0.668349,0.371895
-0.003925,-0.350544,0.006372,-0.936516,-0.323426,0.668349,0.371894
-0.00396,-0.350544,0.006349,-0.936516,-0.323423,0.668351,0.371892
-0.003736,-0.350537,0.006486,-0.936519,-0.32342,0.668354,0.371894
